,0,1
216,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_H02.vfy," OK
"
217,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_B04.vfy," OK
"
218,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_C02.vfy," OK
"
219,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005677-DNA_D03.vfy," OK
"
220,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_D01.vfy," OK
"
221,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_C09.vfy," OK
"
222,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_A01.vfy," OK
"
223,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_A01.vfy," OK
"
224,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005592-DNA_H01.vfy," OK
"
225,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_G07.vfy," OK
"
226,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_D03.vfy," OK
"
227,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_E10.vfy," OK
"
228,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_B02.vfy," OK
"
229,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_H03.vfy," OK
"
230,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_F10.vfy," OK
"
231,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/SS6004472.vfy," OK
"
232,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_H12.vfy," OK
"
233,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_B11.vfy," OK
"
234,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_E07.vfy," OK
"
235,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_B01.vfy," OK
"
236,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_D05.vfy," OK
"
237,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_F01.vfy," OK
"
238,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_F08.vfy," OK
"
239,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_H06.vfy," OK
"
240,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_G03.vfy," OK
"
241,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005592-DNA_C01.vfy," OK
"
242,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_C05.vfy," OK
"
243,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_F02.vfy," OK
"
244,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_G12.vfy," OK
"
245,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_A04.vfy," OK
"
246,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_G07.vfy," OK
"
247,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_D12.vfy," OK
"
248,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005592-DNA_A04.vfy," OK
"
249,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_G09.vfy," OK
"
250,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005619-DNA_B01.vfy," OK
"
251,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005592-DNA_H03.vfy," OK
"
252,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005592-DNA_G01.vfy," OK
"
253,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_H04.vfy," OK
"
254,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005592-DNA_F01.vfy," OK
"
255,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_G03.vfy," OK
"
256,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005677-DNA_E01.vfy," OK
"
257,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_G01.vfy," OK
"
258,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005592-DNA_E02.vfy," OK
"
259,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_C06.vfy," OK
"
260,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_E05.vfy," OK
"
261,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_H09.vfy," OK
"
262,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_F03.vfy," OK
"
263,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005592-DNA_D04.vfy," OK
"
264,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005677-DNA_D01.vfy," OK
"
265,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005442-DNA_H11.vfy," OK
"
266,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_G03.vfy," OK
"
267,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_H02.vfy," OK
"
268,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_G03.vfy," OK
"
269,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_A11.vfy," OK
"
270,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_A02.vfy," OK
"
271,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005443-DNA_C09.vfy," OK
"
272,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_G02.vfy," OK
"
273,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/SS6004476.vfy," OK
"
274,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_A08.vfy," OK
"
275,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005677-DNA_G01.vfy," OK
"
276,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_C04.vfy," OK
"
277,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005519-DNA_H03.vfy," OK
"
278,/data-sdd/forrest/keep/by_id/su92l-4zz18-ywqn26gpxtolv1x/LP6005441-DNA_C07.vfy," OK
"
